B002-C001-0001,B002-C001-0002,B002-C001-0003,B002-C001-0004,B002-C001-0005
25.259686836518046,21.22106079970787,5.511261261261262,1.1981981981981982,17.887438825448612
25.259686836518046,17.908435274785468,4.9707207207207205,0.990990990990991,17.846655791190866
25.259686836518046,14.977542450246485,5.295045045045045,0.7657657657657657,18.523654159869494
25.259686836518046,13.888351287201022,5.099099099099099,0.5855855855855856,17.820554649265905
25.248673036093418,21.194905970421765,5.533783783783784,0.6216216216216216,18.287112561174553
25.259686836518046,21.22106079970787,5.263513513513513,0.7387387387387387,19.02773246329527
25.259686836518046,20.141957275880955,5.240990990990991,0.6756756756756757,21.99184339314845
25.259686836518046,16.235439109001277,5.033783783783784,0.8108108108108109,20.4094616639478
23.950106157112526,18.331659667701295,4.891891891891892,0.7657657657657657,18.734094616639478
20.526273885350317,17.2614570020084,4.490990990990991,0.7837837837837838,15.98205546492659
20.92515923566879,15.781997443856126,4.375,0.8018018018018018,14.871125611745514
22.733545647558387,21.22106079970787,4.5,1.2072072072072073,17.64926590538336
23.123673036093418,21.22106079970787,4.7207207207207205,1.7387387387387387,17.809135399673735
25.259686836518046,21.22106079970787,5.065315315315315,2.099099099099099,21.624796084828713
24.84235668789809,21.22106079970787,4.88963963963964,1.8468468468468469,20.053833605220227
24.389331210191084,21.22106079970787,5.414414414414415,1.7387387387387387,18.783034257748778
19.338110403397028,19.795599780901952,4.921171171171171,1.6036036036036037,14.939641109298531
19.283970276008493,19.94686872375388,4.626126126126126,1.9639639639639639,15.522022838499185
21.14676220806794,21.22106079970787,4.375,2.153153153153153,18.026101141924958
25.259686836518046,21.22106079970787,5.141891891891892,2.153153153153153,20.34257748776509
25.259686836518046,21.22106079970787,5.222972972972973,2.153153153153153,18.636215334420882
25.259686836518046,21.22106079970787,5.11936936936937,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,4.653153153153153,2.153153153153153,20.848287112561174
22.562898089171973,16.878218002556142,4.375,2.153153153153153,19.128874388254488
20.05095541401274,17.240003651634105,4.375,2.153153153153153,19.28384991843393
22.060774946921445,17.02337045828008,4.375,2.153153153153153,22.13784665579119
25.259686836518046,20.968595946686143,5.592342342342342,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.373873873873874,2.153153153153153,22.13784665579119
25.259686836518046,20.993974803724665,6.153153153153153,2.153153153153153,22.13784665579119
24.539543524416136,17.344166514515244,5.545045045045045,2.153153153153153,15.220228384991843
24.687632696390658,17.09192988862516,5.648648648648648,2.153153153153153,15.471451876019575
20.886146496815286,14.746850465583348,5.132882882882883,2.153153153153153,13.055464926590538
25.259686836518046,17.19527113383239,5.033783783783784,2.153153153153153,15.763458401305057
25.259686836518046,20.790304911447873,4.941441441441442,2.153153153153153,18.77161500815661
25.259686836518046,21.22106079970787,5.20945945945946,2.153153153153153,18.148450244698207
25.259686836518046,20.763374109914185,4.975225225225225,2.153153153153153,15.748776508972268
23.765658174097666,18.138123060069383,5.337837837837838,2.153153153153153,15.360522022838499
20.253980891719745,14.70987767025744,4.585585585585585,2.153153153153153,13.774877650897226
23.831210191082803,13.888351287201022,4.375,2.153153153153153,13.773246329526916
25.259686836518046,19.665966770129632,4.792792792792793,2.153153153153153,15.045676998368679
25.259686836518046,21.22106079970787,6.04054054054054,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,21.38988580750408
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,19.567699836867863
25.259686836518046,19.848731057148076,5.247747747747748,2.153153153153153,15.69657422512235
23.695859872611464,14.773689976264379,4.375,2.153153153153153,15.068515497553017
22.64543524416136,15.237356216907067,4.375,2.153153153153153,16.936378466557912
25.259686836518046,17.852565272959648,4.641891891891892,2.153153153153153,21.01141924959217
25.259686836518046,19.902044915099506,6.710585585585585,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,20.234910277324634
25.259686836518046,19.508033595033776,6.657657657657658,2.153153153153153,17.486133768352364
22.42011677282378,18.02446594851196,5.175675675675675,2.153153153153153,15.456769983686787
20.271496815286625,14.759174730691985,5.0225225225225225,2.153153153153153,13.055464926590538
21.42091295116773,15.670531312762462,5.635135135135135,2.153153153153153,13.055464926590538
23.900212314225055,18.140953076501734,5.693693693693693,2.153153153153153,14.939641109298531
25.259686836518046,20.809475990505753,6.576576576576577,2.153153153153153,18.592169657422513
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,19.570962479608482
25.259686836518046,18.28902683951068,6.349099099099099,2.153153153153153,18.199021207177815
25.259686836518046,21.22106079970787,5.1891891891891895,2.153153153153153,17.02120717781403
25.259686836518046,21.22106079970787,5.033783783783784,2.153153153153153,14.407830342577487
23.916135881104033,21.22106079970787,4.77027027027027,2.153153153153153,13.613376835236542
25.259686836518046,15.571115574219464,5.304054054054054,2.153153153153153,18.66394779771615
25.259686836518046,19.035786014241374,5.47972972972973,2.153153153153153,22.13784665579119
25.259686836518046,20.27332481285375,5.351351351351352,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,5.171171171171171,2.153153153153153,20.836867862969005
23.951698513800423,21.020083987584442,4.572072072072072,2.153153153153153,19.477977161500817
20.148089171974522,18.56317327003834,4.375,2.153153153153153,13.817292006525285
18.739384288747345,14.515884608362242,4.375,2.153153153153153,13.055464926590538
21.059182590233547,15.880043819609275,4.375,2.153153153153153,17.474714518760194
25.259686836518046,21.22106079970787,5.70945945945946,2.153153153153153,19.575856443719413
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,21.01305057096248
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,18.587275693311582
25.259686836518046,19.606719006755522,6.31981981981982,2.153153153153153,18.35399673735726
23.002653927813164,14.877305094029579,4.79054054054054,2.153153153153153,16.73572593800979
20.110668789808916,14.129176556509037,4.698198198198198,2.153153153153153,16.469820554649267
21.151273885350317,16.098685411721746,4.698198198198198,2.153153153153153,16.39804241435563
24.666135881104033,20.378400584261456,5.376126126126126,2.153153153153153,21.551386623164763
25.259686836518046,21.22106079970787,6.148648648648648,2.153153153153153,20.941272430668842
25.259686836518046,21.22106079970787,5.581081081081081,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,5.542792792792793,2.153153153153153,22.13784665579119
23.93312101910828,19.52127076866898,5.006756756756757,2.153153153153153,22.13784665579119
19.443471337579616,17.126255249224027,4.375,2.153153153153153,16.32300163132137
21.12075371549894,17.37593573123973,4.9324324324324325,2.153153153153153,19.460032626427406
25.259686836518046,21.22106079970787,6.112612612612613,2.153153153153153,20.797716150081566
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,20.502446982055464
25.259686836518046,20.05495709329925,6.6824324324324325,2.153153153153153,17.58238172920065
21.513004246284503,15.122421033412452,5.47972972972973,2.153153153153153,15.856443719412724
24.024416135881104,19.100785101332846,5.405405405405405,2.153153153153153,17.592169657422513
25.259686836518046,21.22106079970787,5.813063063063063,2.153153153153153,21.174551386623165
25.259686836518046,21.22106079970787,6.486486486486487,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,5.898648648648648,2.153153153153153,22.13784665579119
25.259686836518046,19.26912543363155,5.247747747747748,2.153153153153153,22.13784665579119
22.771496815286625,15.19554500639036,4.375,2.153153153153153,22.13784665579119
20.434978768577494,16.207321526383055,4.375,2.153153153153153,18.64600326264274
22.419585987261147,20.04409348183312,5.198198198198198,2.153153153153153,20.890701468189235
25.259686836518046,21.22106079970787,6.427927927927928,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
25.022823779193207,21.22106079970787,6.710585585585585,2.153153153153153,19.08482871125612
20.42595541401274,21.22106079970787,5.745495495495495,2.153153153153153,15.505709624796085
19.223991507431,21.22106079970787,5.29954954954955,2.153153153153153,14.97389885807504
18.841029723991507,18.875570567829104,5.31981981981982,2.153153153153153,16.468189233278956
22.58943736730361,21.22106079970787,5.993243243243243,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
24.533704883227177,21.22106079970787,6.710585585585585,2.153153153153153,18.066884176182707
25.259686836518046,21.22106079970787,5.997747747747748,2.153153153153153,18.505709624796086
25.259686836518046,21.22106079970787,6.20045045045045,2.153153153153153,19.6557911908646
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
21.357218683651805,17.9165601606719,6.414414414414415,2.153153153153153,22.13784665579119
19.7776008492569,17.17664779989045,6.376126126126126,2.153153153153153,22.13784665579119
18.840498938428876,15.928062808106628,5.371621621621622,2.153153153153153,21.99021207177814
23.484076433121018,20.203852473982106,6.563063063063063,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
24.618895966029726,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
22.23991507430998,21.22106079970787,6.6824324324324325,2.153153153153153,22.13784665579119
19.236995753715497,21.22106079970787,5.900900900900901,2.153153153153153,21.123980424143557
18.697452229299362,21.22106079970787,6.0,2.153153153153153,21.867862969004893
22.947186836518046,17.92751506299069,6.710585585585585,2.153153153153153,22.13784665579119
25.259686836518046,20.76300894650356,6.710585585585585,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
22.121019108280255,20.516797516888808,6.710585585585585,2.153153153153153,19.30831973898858
17.63296178343949,17.170074858499177,6.710585585585585,2.0720720720720722,15.597063621533442
18.17011677282378,16.803633375935732,6.710585585585585,1.6486486486486487,19.965742251223492
20.83147558386412,19.275698375022824,6.710585585585585,2.027027027027027,22.13784665579119
23.864384288747345,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,2.153153153153153,22.13784665579119
24.63588110403397,21.22106079970787,6.710585585585585,2.153153153153153,18.99510603588907
21.13296178343949,16.139583713711886,5.768018018018018,2.153153153153153,14.830342577487766
17.563296178343947,14.618404235895563,5.259009009009009,1.8198198198198199,15.63458401305057
20.799097664543524,18.64268760270221,6.475225225225225,1.7297297297297298,22.13784665579119
23.941613588110403,21.22106079970787,6.710585585585585,1.8918918918918919,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,1.8288288288288288,22.13784665579119
24.265392781316347,21.22106079970787,6.710585585585585,1.4234234234234233,22.13784665579119
24.06449044585987,21.22106079970787,6.710585585585585,1.3873873873873874,22.13784665579119
21.953025477707005,20.108727405513967,6.036036036036036,1.3693693693693694,18.34257748776509
20.69187898089172,17.648438926419573,5.54054054054054,1.2432432432432432,17.254486133768353
22.050424628450106,18.00109549023188,6.623873873873874,1.1711711711711712,22.13784665579119
24.66852441613588,20.246941756436005,6.710585585585585,1.8018018018018018,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,1.6846846846846846,22.13784665579119
24.65552016985138,20.762369910534964,6.710585585585585,1.3963963963963963,22.13784665579119
25.259686836518046,17.73881687054957,6.710585585585585,0.918918918918919,22.13784665579119
25.121549893842886,13.973708234434909,6.162162162162162,0.7567567567567568,21.938009787928223
23.543789808917197,13.888351287201022,5.225225225225225,0.7567567567567568,15.920065252854812
23.299893842887474,15.409987219280628,5.45045045045045,0.5495495495495496,15.256117455138662
24.674893842887474,21.220102245754976,6.710585585585585,0.9009009009009009,19.371941272430668
25.259686836518046,21.22106079970787,6.710585585585585,0.8468468468468469,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,0.8198198198198198,22.13784665579119
24.37208067940552,21.22106079970787,6.710585585585585,0.6846846846846847,20.290375203915172
20.663216560509554,18.31531860507577,6.081081081081081,0.6036036036036037,16.115823817292007
20.53635881104034,16.94257805367902,5.324324324324325,0.5585585585585585,15.446982055464927
22.711783439490446,19.954171991966405,6.710585585585585,0.6936936936936937,18.535073409461663
25.259686836518046,21.22106079970787,6.710585585585585,0.7477477477477478,21.109298531810765
25.259686836518046,21.22106079970787,6.710585585585585,0.8378378378378378,21.902120717781404
25.259686836518046,18.042632828190616,6.710585585585585,0.7387387387387387,20.443719412724306
25.259686836518046,20.55787840058426,6.710585585585585,0.6936936936936937,19.636215334420882
25.259686836518046,19.43071024283367,6.710585585585585,0.5945945945945946,15.707993474714518
21.185774946921445,18.622603615117765,6.710585585585585,0.4954954954954955,19.135399673735726
25.259686836518046,16.66925324082527,6.710585585585585,0.6396396396396397,22.13784665579119
25.259686836518046,20.038616030673726,6.710585585585585,0.5495495495495496,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,0.6306306306306306,22.13784665579119
25.259686836518046,21.22106079970787,6.710585585585585,0.5315315315315315,22.13784665579119
25.259686836518046,18.250502099689612,6.710585585585585,0.5765765765765766,22.13784665579119
25.259686836518046,15.92295052035786,6.710585585585585,0.45045045045045046,22.13784665579119
25.259686836518046,15.01168522914004,6.710585585585585,0.3063063063063063,18.809135399673735
25.259686836518046,13.91363885338689,6.710585585585585,0.3153153153153153,17.6884176182708
25.008227176220807,16.14268760270221,6.527027027027027,0.2882882882882883,18.298531810766722
20.335987261146496,16.73279167427424,6.155405405405405,0.3153153153153153,16.861337683523654
17.563296178343947,13.888351287201022,4.752252252252252,0.26126126126126126,15.406199021207177
17.563296178343947,13.888351287201022,4.375,0.26126126126126126,13.055464926590538
17.563296178343947,13.888351287201022,4.375,0.26126126126126126,13.055464926590538
17.563296178343947,13.888351287201022,4.375,0.34234234234234234,13.055464926590538
17.563296178343947,13.888351287201022,5.02027027027027,0.42342342342342343,14.559543230016313
24.891454352441613,15.755340514880409,6.710585585585585,0.5945945945945946,22.13784665579119
25.259686836518046,17.14506116487128,6.710585585585585,0.5945945945945946,22.13784665579119
25.259686836518046,18.26593025378857,6.710585585585585,0.6666666666666666,18.132137030995107
22.609341825902334,18.770312214716085,6.710585585585585,0.6486486486486487,16.172920065252853
18.203290870488324,16.453624246850467,6.710585585585585,0.5855855855855856,13.055464926590538
17.563296178343947,15.063812306006938,6.353603603603603,0.5135135135135135,13.055464926590538
18.233545647558387,13.888351287201022,6.081081081081081,0.4774774774774775,15.964110929853181
21.753184713375795,14.193536607631914,6.710585585585585,0.7477477477477478,21.800978792822185
22.807855626326965,14.485210881869637,6.710585585585585,0.7657657657657657,22.13784665579119
20.579352441613587,14.308471791126529,6.240990990990991,0.918918918918919,22.137030995106034
18.383757961783438,13.888351287201022,6.076576576576577,0.8198198198198198,19.652528548123982
17.563296178343947,13.888351287201022,5.0608108108108105,1.0810810810810811,14.595432300163132
17.563296178343947,13.888351287201022,4.68018018018018,1.018018018018018,15.190864600326265
17.973991507431,13.888351287201022,5.774774774774775,0.972972972972973,22.13784665579119
21.015923566878982,15.703213438013512,6.710585585585585,1.018018018018018,22.13784665579119
23.884819532908704,16.806919846631367,6.710585585585585,1.054054054054054,22.13784665579119
19.900212314225055,15.244203030856308,6.70045045045045,0.7747747747747747,22.13784665579119
17.573248407643312,13.888351287201022,5.903153153153153,0.4774774774774775,13.055464926590538
17.563296178343947,21.22106079970787,5.673423423423423,0.5045045045045045,13.055464926590538
17.563296178343947,21.22106079970787,5.326576576576577,0.4864864864864865,13.055464926590538
17.563296178343947,21.22106079970787,5.7207207207207205,0.5225225225225225,15.061990212071779
19.437898089171973,21.22106079970787,6.710585585585585,0.5855855855855856,18.893964110929854
20.902335456475583,21.22106079970787,6.710585585585585,0.6396396396396397,20.270799347471453
21.031581740976645,16.95618039072485,6.710585585585585,0.7747747747747747,20.36541598694943
18.201698513800423,14.472430162497718,6.70045045045045,0.7297297297297297,17.388254486133768
17.563296178343947,13.888351287201022,6.707207207207207,0.5495495495495496,13.502446982055465
17.563296178343947,13.888351287201022,6.2725225225225225,0.40540540540540543,13.055464926590538
17.563296178343947,13.888351287201022,6.628378378378378,0.4594594594594595,13.055464926590538
20.223195329087048,14.709512506846814,6.6441441441441444,0.6486486486486487,22.13784665579119
21.960987261146496,17.984754427606354,6.710585585585585,0.8468468468468469,22.13784665579119
23.4578025477707,19.11137484024101,6.583333333333333,0.7657657657657657,22.13784665579119
21.583333333333332,16.899488771225123,6.1058558558558556,0.46846846846846846,22.13784665579119
18.27043524416136,17.926876027022093,5.2657657657657655,0.34234234234234234,19.96411092985318
17.563296178343947,16.77232061347453,4.513513513513513,0.34234234234234234,16.125611745513865
17.563296178343947,18.084626620412635,4.75,0.4144144144144144,19.752039151712886
20.992303609341825,17.633010772320613,5.84009009009009,0.4594594594594595,22.13784665579119
21.431528662420384,20.687967865619864,6.078828828828829,0.5135135135135135,22.13784665579119
18.88880042462845,20.630089465035603,5.617117117117117,0.4594594594594595,20.541598694942905
17.563296178343947,19.37274055139675,4.941441441441442,0.4774774774774775,22.13784665579119
17.563296178343947,14.658663501917108,4.375,0.4594594594594595,20.438825448613375
17.563296178343947,13.888351287201022,4.375,0.4144144144144144,18.99184339314845
17.563296178343947,13.888351287201022,4.513513513513513,0.3963963963963964,19.223491027732464
19.8864118895966,16.24885886434179,6.292792792792793,0.44144144144144143,22.13784665579119
21.331740976645435,17.63474529852109,6.6058558558558556,0.4864864864864865,22.13784665579119
20.473726114649683,19.194084352747854,6.710585585585585,0.3783783783783784,22.13784665579119
17.937898089171973,18.347818148621506,6.1891891891891895,0.36036036036036034,21.31321370309951
17.563296178343947,17.434727040350555,5.184684684684685,0.36936936936936937,14.293637846655791
17.563296178343947,13.888351287201022,4.375,0.36036036036036034,13.055464926590538
17.563296178343947,15.033321161219646,4.375,0.36036036036036034,14.864600326264274
20.294585987261147,17.77222932262187,5.916666666666667,0.46846846846846846,20.445350734094617
22.174893842887474,20.210607997078693,6.632882882882883,0.6666666666666666,22.13784665579119
22.36783439490446,19.43646156655103,6.710585585585585,0.7567567567567568,22.13784665579119
18.93657112526539,15.642687602702209,6.617117117117117,0.8828828828828829,20.169657422512234
17.563296178343947,13.888351287201022,5.853603603603603,0.5675675675675675,15.64600326264274
17.563296178343947,13.888351287201022,4.934684684684685,0.5675675675675675,13.055464926590538
17.563296178343947,13.888351287201022,4.846846846846847,0.5225225225225225,14.66394779771615
19.61916135881104,15.362242103341245,5.608108108108108,0.4864864864864865,18.644371941272432
21.09607218683652,15.701205039255067,6.710585585585585,0.44144144144144143,19.262642740619903
18.80069002123142,15.39528939200292,6.2207207207207205,0.2882882882882883,18.37030995106036
17.563296178343947,13.888351287201022,5.759009009009009,0.27927927927927926,16.00163132137031
17.563296178343947,13.888351287201022,5.096846846846847,0.26126126126126126,17.709624796084828
17.563296178343947,13.888351287201022,4.635135135135135,0.2702702702702703,17.446982055464925
17.780785562632698,13.888351287201022,4.603603603603603,0.34234234234234234,22.13784665579119
21.96072186836518,16.436096403140404,6.056306306306307,0.40540540540540543,22.13784665579119
21.26751592356688,17.236078144969873,6.666666666666667,0.36936936936936937,22.13784665579119
20.74044585987261,16.446229687785284,6.0225225225225225,0.32432432432432434,16.06851549755302
18.130307855626327,13.955997809019536,6.416666666666667,0.26126126126126126,15.570962479608482
17.563296178343947,13.888351287201022,4.853603603603603,0.26126126126126126,13.055464926590538
17.563296178343947,13.888351287201022,4.581081081081081,0.26126126126126126,13.055464926590538
20.48115711252654,20.98694540807011,6.563063063063063,0.3063063063063063,18.6068515497553
20.100053078556265,19.46950885521271,6.710585585585585,0.2972972972972973,19.572593800978794
21.187367303609342,19.631367536972796,6.710585585585585,0.2882882882882883,20.587275693311582
18.99495753715499,19.449607449333577,6.11936936936937,0.26126126126126126,17.241435562805872
17.563296178343947,18.16048931897024,5.70045045045045,0.26126126126126126,17.339314845024468
17.563296178343947,16.83083805002739,5.398648648648648,0.26126126126126126,15.64437194127243
17.563296178343947,17.27816322804455,5.54954954954955,0.26126126126126126,15.3442088091354
18.228503184713375,18.263374109914185,5.849099099099099,0.26126126126126126,16.791190864600328
20.007696390658175,21.112013876209605,6.641891891891892,0.26126126126126126,18.67699836867863
20.517250530785564,21.22106079970787,6.536036036036036,0.26126126126126126,19.137030995106034
21.160297239915074,21.22106079970787,6.2342342342342345,0.2702702702702703,20.843393148450243
18.897823779193207,19.297516888807742,5.668918918918919,0.26126126126126126,18.66884176182708
17.563296178343947,16.49388351287201,4.966216216216216,0.26126126126126126,15.574225122349104
17.563296178343947,15.851561073580427,4.614864864864865,0.26126126126126126,13.758564437194128
18.51008492569002,20.306189519810115,5.175675675675675,0.26126126126126126,20.424143556280587
20.851910828025478,21.22106079970787,6.707207207207207,0.26126126126126126,22.13784665579119
20.546178343949045,21.22106079970787,6.556306306306307,0.26126126126126126,22.13784665579119
18.605095541401273,21.22106079970787,5.612612612612613,0.26126126126126126,22.13784665579119
17.563296178343947,16.88999452254884,5.0675675675675675,0.26126126126126126,16.62969004893964
17.563296178343947,15.161949972612744,4.375,0.26126126126126126,14.389885807504077
17.563296178343947,14.856125616213255,4.63963963963964,0.26126126126126126,19.36867862969005
19.138535031847134,16.80107723206135,4.846846846846847,0.26126126126126126,22.13784665579119
19.0,20.958462662041264,5.8108108108108105,0.26126126126126126,22.13784665579119
