B002-C003-0001,B002-C003-0002,B002-C003-0003,B002-C003-0004,B002-C003-0005,B002-C003-0006,B002-C003-0007,B002-C003-0008,B002-C003-0009,B002-C003-0010,B002-C003-0011,B002-C003-0012,B002-C003-0013,B002-C003-0014,B002-C003-0015,B002-C003-0016,B002-C003-0017,B002-C003-0018,B002-C003-0019,B002-C003-0020,B002-C003-0021,B002-C003-0022,B002-C003-0023,B002-C003-0024,B002-C003-0025,B002-C003-0026,B002-C003-0027,B002-C003-0028,B002-C003-0029,B002-C003-0030,B002-C003-0031,B002-C003-0032,B002-C003-0033,B002-C003-0034,B002-C003-0035,B002-C003-0036,B002-C003-0037,B002-C003-0038,B002-C003-0039,B002-C003-0040,B002-C003-0041,B002-C003-0042,B002-C003-0043,B002-C003-0044,B002-C003-0045,B002-C003-0046,B002-C003-0047,B002-C003-0048,B002-C003-0049,B002-C003-0050,B002-C003-0051,B002-C003-0052,B002-C003-0053
9.154460719041278,10.09049773755656,23.272791023842917,34.833333333333336,8.301169590643275,0.68,0.33587786259541985,3.1964285714285716,2.9234972677595628,0.336283185840708,8.96039603960396,2.1466666666666665,2.3365384615384617,6.169491525423729,2.88412017167382,3.4005847953216373,1.5990990990990992,1.647887323943662,11.607142857142858,1.1964285714285714,3.0871794871794873,3.0898876404494384,7.410958904109589,8.823529411764707,34.4231884057971,4.64,4.575980392156863,0.6350574712643673,4.646464646464646,9.764705882352942,1.5087719298245614,1.320754716981132,0.5611111111111111,5.719607843137255,4.032761310452418,7.914364640883978,0.907608695652174,4.299303944315545,2.0856481481481484,2.6053215077605323,58.450819672131146,0.0,0.0,0.40064102564102555,2.8877551020408165,1.547085201793722,0.11711711711711711,1.6481481481481481,3.1237113402061856,0.6764705882352942,6.75625,7.6479591836734695,4.606334841628959
10.601864181091878,12.460030165912519,25.805049088359045,40.49530516431925,11.055555555555555,0.6628571428571428,0.42366412213740456,3.2589285714285716,3.349726775956284,0.4424778761061947,9.98019801980198,2.12,2.3173076923076925,7.135593220338983,3.1909871244635193,3.915204678362573,2.472972972972973,1.5211267605633803,11.914285714285715,1.4375,3.641025641025641,3.9634831460674156,9.457534246575342,9.740484429065743,41.52173913043478,5.26,5.03921568627451,0.7241379310344828,5.944444444444445,9.470588235294118,1.6666666666666667,2.0716981132075474,0.6388888888888888,3.2480392156862745,4.249609984399376,8.886740331491712,1.1304347826086956,4.6705336426914155,2.2708333333333335,3.0133037694013303,63.13387978142077,0.0,0.0,0.40064102564102555,4.761904761904762,1.8744394618834082,0.17117117117117117,1.9814814814814814,3.9072164948453607,1.0294117647058822,7.8625,10.313775510204081,5.669683257918552
11.398135818908122,13.188536953242835,27.03295932678822,45.33568075117371,12.373538011695906,0.7771428571428571,0.9198473282442748,3.9375,3.6557377049180326,0.36283185840707965,12.950495049504951,2.6,2.4423076923076925,6.516949152542373,3.0622317596566524,4.081871345029239,2.8783783783783785,1.971830985915493,13.342857142857143,1.6160714285714286,3.5794871794871796,4.410112359550562,11.728767123287671,10.086505190311419,48.76086956521739,6.273333333333333,4.9681372549019605,0.8908045977011494,5.5,10.320261437908497,2.2982456140350878,2.328301886792453,0.7,3.1137254901960785,4.617784711388455,9.38121546961326,1.2771739130434783,4.470997679814385,2.375,3.1818181818181817,71.58196721311475,0.0,0.0,0.40064102564102555,6.091836734693878,6.661434977578477,0.16216216216216217,2.1419753086419755,4.644329896907217,1.2941176470588236,8.775,13.59438775510204,6.167420814479638
10.964047936085219,13.8763197586727,26.40813464235624,52.828638497652584,12.373538011695906,1.0571428571428572,0.8473282442748091,4.098214285714286,3.2568306010928962,0.25663716814159293,12.524752475247524,2.8666666666666667,2.5288461538461537,6.296610169491525,3.124463519313305,4.146198830409356,3.0,1.7183098591549295,11.678571428571429,1.5,3.58974358974359,4.980337078651686,10.449315068493151,9.740484429065743,68.25072463768116,6.666666666666667,4.5318627450980395,0.8793103448275862,5.393939393939394,7.4640522875816995,2.4035087719298245,2.6830188679245284,0.6722222222222223,3.58921568627451,4.516380655226209,9.450276243093922,1.1684782608695652,4.716937354988399,2.486111111111111,3.5787139689578713,95.31693989071039,0.0,0.0,0.40064102564102555,6.598639455782313,6.661434977578477,0.14414414414414414,2.123456790123457,4.206185567010309,1.2058823529411764,10.8,16.877551020408163,7.3122171945701355
9.876165113182424,11.672699849170437,24.023842917251052,61.38732394366197,12.373538011695906,0.7714285714285715,0.8740458015267175,3.6875,3.19672131147541,1.1592920353982301,12.485148514851485,2.8133333333333335,2.5384615384615383,6.139830508474576,2.8583690987124464,3.9298245614035086,2.59009009009009,1.8028169014084507,10.857142857142858,1.5714285714285714,3.164102564102564,4.570224719101123,8.61917808219178,9.14878892733564,64.27246376811594,6.293333333333333,4.161764705882353,0.896551724137931,5.47979797979798,6.980392156862745,2.824561403508772,2.460377358490566,0.6166666666666667,3.3441176470588236,4.313572542901716,9.19060773480663,0.9836956521739131,4.638051044083527,2.384259259259259,3.5144124168514415,89.51092896174863,0.0,0.0,0.40064102564102555,6.23469387755102,6.661434977578477,0.12612612612612611,1.962962962962963,3.7010309278350517,0.7058823529411765,10.31875,16.04591836734694,8.339366515837105
10.306258322237017,10.978883861236802,21.805750350631136,56.321596244131456,12.373538011695906,0.9485714285714286,0.42366412213740456,3.0089285714285716,3.1639344262295084,1.238938053097345,9.742574257425742,2.546666666666667,1.9807692307692308,4.978813559322034,2.5,3.7719298245614037,2.4594594594594597,1.408450704225352,10.471428571428572,1.9642857142857142,3.3076923076923075,4.615168539325842,7.906849315068493,8.750865051903114,55.16231884057971,5.04,3.343137254901961,0.7298850574712644,4.484848484848484,7.823529411764706,3.175438596491228,1.6754716981132076,0.6444444444444445,2.946078431372549,4.078003120124805,8.925414364640885,0.8967391304347826,4.150812064965197,2.1944444444444446,3.494456762749446,88.2431693989071,0.0,0.0,0.40064102564102555,3.4727891156462585,3.3497757847533634,0.10810810810810811,1.845679012345679,3.1391752577319587,0.4117647058823529,10.36875,13.39795918367347,8.493212669683258
9.234354194407457,10.487179487179487,20.53015427769986,41.847417840375584,10.909356725146198,0.5828571428571429,0.3816793893129771,2.232142857142857,2.622950819672131,1.2035398230088497,10.178217821782178,2.6533333333333333,1.6442307692307692,4.563559322033898,2.7489270386266096,3.6491228070175437,1.6081081081081081,1.3380281690140845,9.271428571428572,1.9196428571428572,3.917948717948718,4.22191011235955,7.838356164383562,7.8719723183391,62.789855072463766,4.38,3.1642156862745097,0.6350574712643673,4.0353535353535355,9.901960784313726,2.6842105263157894,1.5547169811320756,0.8666666666666667,3.395098039215686,3.769110764430577,7.922651933701657,0.9347826086956522,3.6937354988399074,2.0046296296296298,3.2150776053215075,70.5792349726776,0.0,0.0,0.40064102564102555,2.707482993197279,3.1345291479820627,0.09009009009009009,1.654320987654321,2.3556701030927836,0.47058823529411764,17.2,9.431122448979592,6.171945701357466
12.230359520639148,11.375565610859729,23.631837307152875,56.140845070422536,11.640350877192983,0.4857142857142857,0.6221374045801527,2.4732142857142856,2.748633879781421,0.1592920353982301,12.603960396039604,1.84,2.1153846153846154,6.008474576271187,2.9914163090128754,3.7280701754385963,1.9054054054054055,1.3380281690140845,9.228571428571428,2.0,4.733333333333333,4.126404494382022,9.43013698630137,8.71280276816609,41.57971014492754,4.34,4.046568627450981,0.8448275862068966,3.4292929292929295,15.359477124183007,2.7719298245614037,2.4264150943396228,1.1888888888888889,3.346078431372549,4.252730109204368,8.558011049723756,0.9021739130434783,3.8329466357308584,2.4652777777777777,2.8048780487804876,88.91256830601093,0.0,0.0,0.40064102564102555,3.36734693877551,6.661434977578477,0.09009009009009009,1.8333333333333333,2.850515463917526,0.8823529411764706,17.66875,8.01530612244898,6.0633484162895925
12.231691078561918,11.730015082956259,22.716690042075736,59.38028169014085,12.373538011695906,0.37714285714285717,0.6145038167938931,2.6339285714285716,2.8469945355191255,0.1504424778761062,13.0,2.1466666666666665,2.4903846153846154,4.970338983050848,2.8798283261802573,3.818713450292398,2.0495495495495497,1.352112676056338,10.135714285714286,1.9910714285714286,4.98974358974359,5.022471910112359,8.64931506849315,8.529411764705882,43.3536231884058,4.426666666666667,4.115196078431373,0.9655172413793104,3.5454545454545454,14.42483660130719,2.754385964912281,1.7622641509433963,1.3111111111111111,3.5441176470588234,4.223088923556943,8.740331491712707,0.9456521739130435,4.164733178654292,2.5162037037037037,2.6851441241685143,103.18306010928961,0.0,0.0,0.40064102564102555,3.554421768707483,6.661434977578477,0.09009009009009009,1.728395061728395,3.0051546391752577,0.8529411764705882,13.99375,8.364795918367347,6.131221719457014
14.423435419440745,13.990950226244344,25.269985974754558,68.02112676056338,12.373538011695906,0.5485714285714286,0.4618320610687023,3.107142857142857,3.4262295081967213,0.1415929203539823,13.613861386138614,2.1866666666666665,3.0288461538461537,5.864406779661017,3.244635193133047,4.1608187134502925,3.31981981981982,1.408450704225352,10.392857142857142,2.4732142857142856,5.158974358974359,4.640449438202247,9.693150684931506,8.965397923875432,52.15942028985507,6.2,4.627450980392157,1.2298850574712643,3.717171717171717,13.915032679738562,3.6491228070175437,3.181132075471698,1.35,4.023529411764706,4.486739469578783,9.693370165745856,1.190217391304348,4.129930394431555,2.724537037037037,2.8558758314855877,85.63661202185793,0.0,0.0,0.40064102564102555,4.08843537414966,4.286995515695067,0.07207207207207207,1.962962962962963,3.3195876288659796,0.8235294117647058,15.0875,8.50765306122449,7.239819004524887
14.980026631158456,16.22473604826546,25.96072931276297,64.65727699530517,12.373538011695906,0.5885714285714285,0.42748091603053434,3.6785714285714284,4.398907103825136,0.22123893805309736,11.584158415841584,2.1866666666666665,2.826923076923077,6.139830508474576,3.727467811158798,4.464912280701754,3.2882882882882885,1.4929577464788732,11.557142857142857,2.5089285714285716,4.887179487179488,5.603932584269663,9.706849315068494,9.093425605536332,60.527536231884056,7.68,4.990196078431373,1.2298850574712643,16.646464646464647,10.699346405228757,3.017543859649123,3.4716981132075473,1.1944444444444444,4.469607843137255,5.327613104524181,9.511049723756907,1.1521739130434783,4.092807424593968,2.747685185185185,2.9068736141906872,112.75136612021858,0.0,0.0,0.40064102564102555,4.54421768707483,4.569506726457399,0.11711711711711711,2.037037037037037,3.134020618556701,1.088235294117647,14.24375,8.543367346938776,7.665158371040724
13.748335552596538,12.757164404223229,24.50350631136045,49.55868544600939,12.373538011695906,0.68,0.5305343511450382,3.6517857142857144,3.699453551912568,0.23008849557522124,10.089108910891088,2.2266666666666666,2.7403846153846154,5.161016949152542,3.836909871244635,4.444444444444445,3.009009009009009,1.3943661971830985,9.235714285714286,2.1339285714285716,4.2,5.047752808988764,9.471232876712328,8.816608996539792,56.93623188405797,6.713333333333333,4.571078431372549,1.1206896551724137,16.545454545454547,8.300653594771243,3.1052631578947367,3.3132075471698115,1.0888888888888888,4.730392156862745,4.666146645865835,9.2292817679558,1.3478260869565217,3.9002320185614847,2.488425925925926,2.8558758314855877,200.81967213114754,0.0,0.0,0.40064102564102555,4.503401360544218,3.7623318385650224,0.23423423423423423,1.8703703703703705,2.7731958762886597,0.6470588235294118,14.25625,7.150510204081633,7.520361990950226
12.73901464713715,12.78582202111614,23.6781206171108,41.52347417840375,12.373538011695906,0.7657142857142857,0.4389312977099237,3.5267857142857144,2.9508196721311477,0.36283185840707965,9.128712871287128,1.5466666666666666,2.605769230769231,4.771186440677966,3.828326180257511,4.269005847953216,3.7567567567567566,1.4507042253521127,8.685714285714285,1.7678571428571428,2.7948717948717947,4.168539325842697,8.465753424657533,7.778546712802768,48.2463768115942,5.6,4.602941176470588,0.7931034482758621,16.232323232323232,8.032679738562091,1.6842105263157894,2.9056603773584904,0.95,4.091176470588235,3.7613104524180967,8.422651933701658,1.3043478260869565,3.9559164733178656,2.115740740740741,2.6851441241685143,197.12295081967213,0.0,0.0,0.40064102564102555,4.408163265306122,4.2152466367713,0.24324324324324326,1.7962962962962963,2.448453608247423,0.7058823529411765,12.51875,6.543367346938775,5.588235294117647
11.838881491344873,10.84766214177979,24.037868162692845,37.194835680751176,12.373538011695906,0.6342857142857142,0.4198473282442748,2.9910714285714284,1.8633879781420766,0.5663716814159292,8.782178217821782,1.4933333333333334,2.576923076923077,4.427966101694915,2.90343347639485,3.538011695906433,2.1216216216216215,1.267605633802817,6.707142857142857,1.5357142857142858,2.6769230769230767,3.7668539325842696,8.202739726027398,7.200692041522491,41.63768115942029,4.766666666666667,4.338235294117647,0.7068965517241379,6.015151515151516,7.241830065359477,1.456140350877193,2.8981132075471696,0.8888888888888888,3.364705882352941,3.405616224648986,6.930939226519337,1.0271739130434783,3.4617169373549883,1.7824074074074074,2.434589800443459,206.4344262295082,0.0,0.0,0.40064102564102555,3.7448979591836733,3.071748878923767,0.2072072072072072,1.462962962962963,2.4742268041237114,0.5,11.0875,6.512755102040816,5.176470588235294
11.525965379494007,11.52790346907994,25.930575035063114,65.59859154929578,12.373538011695906,1.32,0.3969465648854962,2.080357142857143,1.4098360655737705,0.5132743362831859,9.287128712871286,1.7333333333333334,2.1826923076923075,4.665254237288136,3.109442060085837,3.154970760233918,2.2567567567567566,1.295774647887324,11.292857142857143,1.4642857142857142,2.4410256410256412,4.202247191011236,8.953424657534246,7.397923875432526,40.03478260869565,4.82,5.872549019607843,0.6350574712643673,3.3838383838383836,6.130718954248366,2.017543859649123,1.9924528301886792,0.9555555555555556,2.992156862745098,3.7394695787831513,6.845303867403315,0.8097826086956522,3.051044083526682,1.6898148148148149,2.2527716186252773,111.28142076502732,0.0,0.0,0.40064102564102555,3.564625850340136,2.062780269058296,0.08108108108108109,1.5987654320987654,2.6907216494845363,0.4411764705882353,10.0625,7.653061224489796,5.257918552036199
12.11051930758988,13.865761689291102,28.191444600280505,73.01643192488262,12.373538011695906,1.3771428571428572,0.42366412213740456,2.0267857142857144,1.4972677595628416,0.3805309734513274,11.089108910891088,1.9466666666666668,2.3173076923076925,5.389830508474576,3.536480686695279,3.309941520467836,3.1981981981981984,1.619718309859155,13.857142857142858,1.9464285714285714,2.871794871794872,5.76685393258427,15.26849315068493,7.882352941176471,50.143478260869564,5.666666666666667,6.4754901960784315,0.7586206896551724,4.277777777777778,7.254901960784314,3.1403508771929824,3.4981132075471697,0.9166666666666666,3.652941176470588,3.8330733229329175,7.848066298342541,0.8913043478260869,3.5336426914153134,2.115740740740741,2.3902439024390243,133.89071038251367,0.22033898305084745,0.15384615384615385,0.40064102564102555,3.8877551020408165,1.8385650224215246,0.09009009009009009,1.9753086419753085,3.783505154639175,0.7352941176470589,9.775,10.301020408163266,6.167420814479638
12.019973368841544,14.282051282051283,27.55820476858345,80.73708920187794,12.373538011695906,1.4685714285714286,0.5725190839694656,2.2767857142857144,2.087431693989071,0.37168141592920356,13.425742574257425,2.1866666666666665,2.1923076923076925,5.351694915254237,3.5214592274678114,3.652046783625731,3.355855855855856,1.7605633802816902,15.592857142857143,2.25,3.517948717948718,6.443820224719101,16.39178082191781,8.29757785467128,63.072463768115945,6.3133333333333335,6.355392156862745,0.9195402298850575,5.626262626262626,8.88888888888889,3.824561403508772,4.622641509433962,0.9888888888888889,4.277450980392157,4.187207488299532,8.941988950276244,1.0,3.6194895591647334,2.303240740740741,2.656319290465632,272.379781420765,0.3559322033898305,0.3504273504273504,0.7350427350427351,4.309523809523809,1.9730941704035874,0.07207207207207207,2.1049382716049383,3.695876288659794,1.1176470588235294,11.36875,10.96938775510204,7.090497737556561
10.66711051930759,12.53393665158371,24.08765778401122,46.875586854460096,12.373538011695906,1.502857142857143,0.49236641221374045,2.0625,1.9125683060109289,0.39823008849557523,10.425742574257425,2.24,1.9615384615384615,4.377118644067797,3.6909871244635193,3.4298245614035086,3.324324324324324,1.7746478873239437,15.85,2.017857142857143,3.2,5.865168539325842,18.775342465753425,7.256055363321799,60.178260869565214,6.346666666666667,5.5931372549019605,0.9655172413793104,3.787878787878788,7.967320261437909,4.649122807017544,3.6264150943396225,0.8833333333333333,4.103921568627451,4.049921996879875,7.787292817679558,0.9728260869565217,3.4083526682134573,2.3402777777777777,2.434589800443459,314.0983606557377,0.9661016949152542,0.717948717948718,1.1581196581196582,4.125850340136054,1.7713004484304933,0.08108108108108109,1.9814814814814814,3.7010309278350517,1.3529411764705883,11.0875,9.01530612244898,6.294117647058823
8.676431424766978,8.885369532428356,19.82468443197756,33.762910798122064,10.523391812865498,1.1657142857142857,1.0458015267175573,1.875,1.8524590163934427,0.4336283185840708,8.03960396039604,1.9733333333333334,1.3269230769230769,4.177966101694915,2.429184549356223,3.491228070175439,2.990990990990991,1.1690140845070423,7.514285714285714,1.4553571428571428,2.6205128205128205,4.171348314606742,14.419178082191781,5.899653979238754,44.946376811594206,5.406666666666666,4.009803921568627,0.6609195402298851,4.267676767676767,6.69281045751634,3.508771929824561,3.150943396226415,0.6611111111111111,2.8794117647058823,3.4040561622464898,6.080110497237569,0.7119565217391305,2.7447795823665895,2.0902777777777777,1.835920177383592,236.46174863387978,0.8813559322033898,0.6495726495726496,1.3974358974358974,3.2857142857142856,1.7085201793721974,0.0990990990990991,1.6481481481481481,3.056701030927835,1.0,8.1625,6.948979591836735,4.895927601809955
6.597869507323568,6.849170437405731,14.406030855539973,23.279342723004696,5.046783625730995,0.8628571428571429,0.7175572519083969,1.4464285714285714,2.4754098360655736,0.39823008849557523,5.693069306930693,1.44,1.125,3.8135593220338984,1.9484978540772533,2.9327485380116958,2.036036036036036,0.7323943661971831,6.314285714285714,1.0803571428571428,2.0307692307692307,4.660112359550562,8.35890410958904,4.349480968858131,29.069565217391304,4.153333333333333,3.7965686274509802,0.6350574712643673,2.484848484848485,5.712418300653595,2.5789473684210527,2.4943396226415095,0.5666666666666667,1.9892156862745098,2.781591263650546,4.454419889502763,0.5489130434782609,2.1647331786542923,1.7291666666666667,1.4079822616407982,181.36885245901638,2.2203389830508473,0.5042735042735043,1.0128205128205128,4.030612244897959,1.547085201793722,0.06306306306306306,1.4506172839506173,2.4587628865979383,0.7647058823529411,5.575,4.405612244897959,3.574660633484163
